,prov,cases,deaths,short_range_movement,mid_range_movement,Country,residential
2021-06-10,Hautes-Pyrénées,7.0,0.0,0.6539082933234982,0.0949429280252587,France,2.0
2021-06-11,Hautes-Pyrénées,16.0,0.0,0.6303757828697993,0.0982191370696887,France,1.0
2021-06-12,Hautes-Pyrénées,3.0,0.0,0.4700092607230502,0.0527431712232232,France,-2.0
2021-06-13,Hautes-Pyrénées,0.0,0.0,0.4880005642871144,0.0302509368297804,France,-5.0
2021-06-14,Hautes-Pyrénées,12.0,1.0,0.6456658678716536,0.1130202852198345,France,2.0
2021-06-15,Hautes-Pyrénées,10.0,1.0,0.6594319914022715,0.1019633275340984,France,1.0
2021-06-16,Hautes-Pyrénées,2.0,0.0,0.6622152443232644,0.0939085096795921,France,1.0
2021-06-17,Hautes-Pyrénées,8.0,0.0,0.6638519090544053,0.0994018177224232,France,3.0
2021-06-18,Hautes-Pyrénées,10.0,0.0,0.5730441677384718,0.0951623218956559,France,1.0
2021-06-19,Hautes-Pyrénées,2.0,0.0,0.4841334369787964,0.0525454380007559,France,0.0
2021-06-20,Hautes-Pyrénées,0.0,0.0,0.4835447563892939,0.0339346491639068,France,-2.0
2021-06-21,Hautes-Pyrénées,2.0,0.0,0.6679171028121113,0.0915135790353457,France,2.0
2021-06-22,Hautes-Pyrénées,1.0,1.0,0.6290995867349299,0.1036049615128701,France,2.0
2021-06-23,Hautes-Pyrénées,2.0,0.0,0.6724870604685491,0.0845554600613818,France,4.0
2021-06-24,Hautes-Pyrénées,5.0,0.0,0.6568978341791321,0.0964779160942834,France,3.0
2021-06-25,Hautes-Pyrénées,9.0,1.0,0.5299153603876504,0.0933701326970182,France,1.0
2021-06-26,Hautes-Pyrénées,3.0,0.0,0.448480456505251,0.0525798863479374,France,-1.0
2021-06-27,Hautes-Pyrénées,0.0,0.0,0.5297333939877803,0.0283987399940287,France,0.0
2021-06-28,Hautes-Pyrénées,8.0,0.0,0.6645346854644911,0.0930136658013569,France,2.0
2021-06-29,Hautes-Pyrénées,5.0,0.0,0.6526971329248986,0.0981646086371112,France,0.0
2021-06-30,Hautes-Pyrénées,7.0,0.0,0.6522330794382803,0.0977006078353496,France,-1.0
2021-07-01,Hautes-Pyrénées,13.0,0.0,0.6411612235487092,0.0961902198838381,France,1.0
2021-07-02,Hautes-Pyrénées,4.0,0.0,0.5390173451822127,0.0935195301466301,France,0.0
2021-07-03,Hautes-Pyrénées,6.0,0.0,0.4740034260984602,0.0571536645583025,France,-2.0
2021-07-04,Hautes-Pyrénées,0.0,0.0,0.5358468518501919,0.0313932981217005,France,-1.0
2021-07-05,Hautes-Pyrénées,10.0,0.0,0.6432819072373177,0.0847079718197855,France,1.0
2021-07-06,Hautes-Pyrénées,8.0,0.0,0.6570209201283896,0.0985347399616502,France,1.0
2021-07-07,Hautes-Pyrénées,17.0,1.0,0.6684086238504836,0.0893045953273288,France,2.0
2021-07-08,Hautes-Pyrénées,13.0,0.0,0.6546466458452288,0.0938033023724852,France,2.0
2021-07-09,Hautes-Pyrénées,16.0,0.0,0.6253341826823909,0.0902518689913296,France,0.0
2021-07-10,Hautes-Pyrénées,6.0,0.0,0.4229832506133618,0.0529961679290816,France,-3.0
2021-07-11,Hautes-Pyrénées,2.0,0.0,0.4266776953158372,0.0306938802170327,France,-5.0
2021-07-12,Hautes-Pyrénées,23.0,0.0,0.6234614770027309,0.0534067285911862,France,5.0
2021-07-13,Hautes-Pyrénées,16.0,0.0,0.6311791935648415,0.0762090344361929,France,2.0
2021-07-14,Hautes-Pyrénées,4.0,0.0,0.4088566265959138,0.0138019454949256,France,13.0
2021-07-15,Hautes-Pyrénées,28.0,0.0,0.6016176350445154,0.080172218274854,France,3.0
2021-07-16,Hautes-Pyrénées,19.0,0.0,0.6303375278165331,0.0780552689917495,France,3.0
2021-07-17,Hautes-Pyrénées,13.0,0.0,0.5017229049079078,0.0411613581350666,France,-3.0
2021-07-18,Hautes-Pyrénées,5.0,0.0,0.4566526772773949,0.025977773127251,France,-5.0
2021-07-19,Hautes-Pyrénées,50.0,0.0,0.6391666284678259,0.0728540825854407,France,3.0
2021-07-20,Hautes-Pyrénées,61.0,0.0,0.6403370685797578,0.0568744751371949,France,2.0
2020-09-01,Hauts-de-Seine,391.0,1.0,0.5889526408069656,0.0293894190969034,France,9.0
2020-09-02,Hauts-de-Seine,384.0,3.0,0.5817417736084219,0.0322992545352072,France,8.0
2020-09-03,Hauts-de-Seine,406.0,0.0,0.5795617046069202,0.0372620695555866,France,8.0
2020-09-04,Hauts-de-Seine,399.0,0.0,0.5702990868367532,0.0401481476115213,France,7.0
2020-09-05,Hauts-de-Seine,147.0,0.0,0.5569924899459124,0.0222312695176138,France,0.0
2020-09-06,Hauts-de-Seine,54.0,0.0,0.4631683989149811,0.0135075447906327,France,-1.0
2020-09-07,Hauts-de-Seine,572.0,0.0,0.4421549783344571,0.0351753950594106,France,7.0
2020-09-08,Hauts-de-Seine,450.0,0.0,0.4149960762300238,0.02767064479421,France,6.0
2020-09-09,Hauts-de-Seine,455.0,1.0,0.4354135676345043,0.0286921495224485,France,6.0
2020-09-10,Hauts-de-Seine,517.0,1.0,0.4135489741975066,0.0290119236313548,France,7.0
2020-09-11,Hauts-de-Seine,470.0,0.0,0.4154840319734899,0.0296013635345114,France,6.0
2020-09-12,Hauts-de-Seine,119.0,1.0,0.4086994060748269,0.0180131442097761,France,0.0
2020-09-13,Hauts-de-Seine,45.0,1.0,0.4059641657971173,0.0135076596347648,France,-3.0
2020-09-14,Hauts-de-Seine,688.0,2.0,0.4477931925356261,0.0245681216099702,France,7.0
2020-09-15,Hauts-de-Seine,548.0,2.0,0.4156133295184914,0.0241850398658907,France,7.0
2020-09-16,Hauts-de-Seine,554.0,2.0,0.4410896253240318,0.0274522292873115,France,7.0
2020-09-17,Hauts-de-Seine,583.0,2.0,0.4666330243549068,0.0316436299221142,France,7.0
2020-09-18,Hauts-de-Seine,538.0,2.0,0.4904144529477203,0.0348488740716243,France,7.0
2020-09-19,Hauts-de-Seine,202.0,0.0,0.5278205846709824,0.02216007791825,France,1.0
2020-09-20,Hauts-de-Seine,66.0,1.0,0.4653079296897509,0.0133994367157162,France,-1.0
2020-09-21,Hauts-de-Seine,736.0,0.0,0.4303886622357927,0.0190147012648772,France,7.0
2020-09-22,Hauts-de-Seine,602.0,5.0,0.4342476194545958,0.0290914627921686,France,6.0
2020-09-23,Hauts-de-Seine,625.0,0.0,0.4427091765389308,0.0260268669763033,France,8.0
2020-09-24,Hauts-de-Seine,553.0,2.0,0.4454393310958236,0.0275296394989731,France,8.0
2020-09-25,Hauts-de-Seine,504.0,1.0,0.4383510596387984,0.0290797013921641,France,9.0
2020-09-26,Hauts-de-Seine,200.0,1.0,0.4290657413841576,0.0178881512487591,France,2.0
2020-09-27,Hauts-de-Seine,56.0,2.0,0.4515370990297899,0.0103981113699633,France,3.0
2020-09-28,Hauts-de-Seine,716.0,0.0,0.456114910025954,0.0234721741694962,France,9.0
2020-09-29,Hauts-de-Seine,585.0,2.0,0.4681684428557808,0.0313703821093988,France,8.0
2020-09-30,Hauts-de-Seine,674.0,2.0,0.4192234867988326,0.0264539084943337,France,7.0
2020-10-01,Hauts-de-Seine,666.0,1.0,0.4235051863102587,0.0279523683438721,France,8.0
2020-10-02,Hauts-de-Seine,696.0,0.0,0.4285699967181284,0.0286043265903349,France,9.0
2020-10-03,Hauts-de-Seine,360.0,3.0,0.4274674547797757,0.0175054449152547,France,3.0
2020-10-04,Hauts-de-Seine,89.0,0.0,0.4529405321422158,0.0116314250648306,France,2.0
2020-10-05,Hauts-de-Seine,1065.0,8.0,0.4228016362680314,0.0188441679268594,France,9.0
2020-10-06,Hauts-de-Seine,938.0,7.0,0.4334548999439871,0.0243985782482383,France,9.0
2020-10-07,Hauts-de-Seine,962.0,1.0,0.4470206848732772,0.0248843682027538,France,8.0
2020-10-08,Hauts-de-Seine,945.0,3.0,0.4609558710218341,0.0277229199586943,France,9.0
2020-10-09,Hauts-de-Seine,960.0,4.0,0.4497486757148202,0.0295132885978609,France,9.0
2020-10-10,Hauts-de-Seine,418.0,0.0,0.4230303795635173,0.0173745790622917,France,3.0
2020-10-11,Hauts-de-Seine,119.0,1.0,0.4413839969143011,0.0118483805249145,France,2.0
2020-10-12,Hauts-de-Seine,1403.0,5.0,0.4584273138144246,0.0230573758248974,France,9.0
2020-10-13,Hauts-de-Seine,1163.0,1.0,0.4629110456078738,0.0243093230167341,France,9.0
2020-10-14,Hauts-de-Seine,1085.0,2.0,0.467317489559211,0.0207600517292129,France,9.0
2020-10-15,Hauts-de-Seine,1126.0,3.0,0.4698681190197255,0.0243025803185589,France,10.0
2020-10-16,Hauts-de-Seine,1201.0,1.0,0.4248001760763163,0.0275050231102166,France,9.0
2020-10-17,Hauts-de-Seine,487.0,2.0,0.4326943860760707,0.0168871210144168,France,5.0
2020-10-18,Hauts-de-Seine,144.0,2.0,0.4615607611774633,0.0130454713380095,France,0.0
2020-10-19,Hauts-de-Seine,1572.0,6.0,0.4294525552567361,0.0210926559778082,France,12.0
2020-10-20,Hauts-de-Seine,1416.0,6.0,0.4387208670157432,0.0217866248449606,France,13.0
2020-10-21,Hauts-de-Seine,1425.0,8.0,0.4469822015016718,0.0141702695121983,France,12.0
2020-10-22,Hauts-de-Seine,1532.0,5.0,0.4624105024824749,0.0157806527253671,France,13.0
2020-10-23,Hauts-de-Seine,1568.0,3.0,0.4722965083502702,0.0159142692993582,France,13.0
2020-10-24,Hauts-de-Seine,726.0,4.0,0.4643586383492479,0.0173759479419506,France,4.0
2020-10-25,Hauts-de-Seine,153.0,2.0,0.4923952700667975,0.0109853759587343,France,1.0
2020-10-26,Hauts-de-Seine,2077.0,7.0,0.4186894730166221,0.0143490171701237,France,12.0
2020-10-27,Hauts-de-Seine,1645.0,2.0,0.4221210382739774,0.0061032885337508,France,14.0
2020-10-28,Hauts-de-Seine,1399.0,7.0,0.4617589481744927,0.0095747204250899,France,11.0
2020-10-29,Hauts-de-Seine,1408.0,7.0,0.4989378336962631,0.0123741104939101,France,9.0
2020-10-30,Hauts-de-Seine,1415.0,7.0,0.5513336718544143,0.0059469333301868,France,26.0
2020-10-31,Hauts-de-Seine,618.0,6.0,0.495601621440799,0.0012781963693619,France,16.0
2020-11-01,Hauts-de-Seine,157.0,3.0,0.470787813931747,0.0014740971620924,France,11.0
2020-11-02,Hauts-de-Seine,1704.0,6.0,0.4709987829026102,0.0037527457289443,France,23.0
2020-11-03,Hauts-de-Seine,1115.0,9.0,0.4713168652121122,0.0050653818982143,France,24.0
2020-11-04,Hauts-de-Seine,940.0,6.0,0.4850295720297927,0.0036480107026747,France,24.0
2020-11-05,Hauts-de-Seine,870.0,3.0,0.4799178449312123,0.0026306216443869,France,25.0
2020-11-06,Hauts-de-Seine,802.0,7.0,0.4832503365867438,0.0049551564897747,France,25.0
2020-11-07,Hauts-de-Seine,341.0,8.0,0.4784201579781136,0.0009478321492991,France,18.0
2020-11-08,Hauts-de-Seine,83.0,4.0,0.5137887449899143,0.0002114082653193,France,14.0
2020-11-09,Hauts-de-Seine,905.0,14.0,0.5020457398039133,0.004265366067247,France,23.0
2020-11-10,Hauts-de-Seine,627.0,10.0,0.5040242151133093,0.0048253583323242,France,23.0
2020-11-11,Hauts-de-Seine,73.0,7.0,0.4800878727550289,0.0001188159859315,France,37.0
2020-11-12,Hauts-de-Seine,678.0,4.0,0.5289977203793746,0.0049789956761909,France,24.0
2020-11-13,Hauts-de-Seine,510.0,8.0,0.5188871831740308,0.0056386851221677,France,25.0
2020-11-14,Hauts-de-Seine,233.0,6.0,0.528486784130208,0.006786760915486,France,17.0
2020-11-15,Hauts-de-Seine,44.0,2.0,0.5518506669483569,0.0007966954674047,France,14.0
2020-11-16,Hauts-de-Seine,527.0,19.0,0.44855551076913,0.006263384616324999,France,22.0
2020-11-17,Hauts-de-Seine,373.0,7.0,0.4523034300011501,0.0046478373396883,France,23.0
2020-11-18,Hauts-de-Seine,331.0,10.0,0.4517009433297109,0.003811143887198,France,23.0
2020-11-19,Hauts-de-Seine,294.0,7.0,0.4822709651410594,0.0041839270795331,France,24.0
2020-11-20,Hauts-de-Seine,295.0,5.0,0.4479204766742469,0.0044434746547758,France,24.0
2020-11-21,Hauts-de-Seine,181.0,2.0,0.4472689715138932,0.0047254734399146,France,16.0
2020-11-22,Hauts-de-Seine,51.0,3.0,0.4763445519475471,0.0023205633881716,France,12.0
2020-11-23,Hauts-de-Seine,338.0,5.0,0.4823713288219501,0.005638106440775999,France,22.0
2020-11-24,Hauts-de-Seine,242.0,14.0,0.5046465383811705,0.0056661278038198,France,22.0
2020-11-25,Hauts-de-Seine,282.0,4.0,0.5194876906675757,0.0037236609366184,France,22.0
2020-11-26,Hauts-de-Seine,292.0,7.0,0.4508810129630048,0.0046195305287714,France,23.0
2020-11-27,Hauts-de-Seine,261.0,4.0,0.4297514449337586,0.0065102084466989,France,23.0
2020-11-28,Hauts-de-Seine,134.0,5.0,0.4393384361739849,0.0153868926107193,France,11.0
2020-11-29,Hauts-de-Seine,28.0,3.0,0.4713048387889099,0.0063182197183913,France,9.0
2020-11-30,Hauts-de-Seine,281.0,2.0,0.4787649054884788,0.0073370559103158,France,20.0
2020-12-01,Hauts-de-Seine,236.0,6.0,0.4948339196461528,0.0057777547533977,France,20.0
2020-12-02,Hauts-de-Seine,208.0,7.0,0.5137421077453472,0.0090684277112947,France,19.0
2020-12-03,Hauts-de-Seine,202.0,4.0,0.4345022155021179,0.0052594379449628,France,21.0
2020-12-04,Hauts-de-Seine,256.0,7.0,0.4876521939760259,0.015784695753465,France,20.0
2020-12-05,Hauts-de-Seine,138.0,3.0,0.4625492299522338,0.0174189474441303,France,10.0
2020-12-06,Hauts-de-Seine,31.0,1.0,0.4451102663377169,0.0086316509634287,France,7.0
2020-12-07,Hauts-de-Seine,324.0,6.0,0.4437733033860633,0.0065251724716165,France,19.0
2020-12-08,Hauts-de-Seine,213.0,4.0,0.4535596467736101,0.0103075443911354,France,19.0
2020-12-09,Hauts-de-Seine,246.0,4.0,0.4720767674675314,0.0099771256817592,France,19.0
2020-12-10,Hauts-de-Seine,256.0,7.0,0.4765441266821597,0.0051902880499477,France,20.0
2020-12-11,Hauts-de-Seine,313.0,3.0,0.478019796813459,0.0150413539599164,France,20.0
2020-12-12,Hauts-de-Seine,168.0,3.0,0.4861338025538673,0.0193780893128044,France,10.0
2020-12-13,Hauts-de-Seine,40.0,2.0,0.5120836527911273,0.0095642990116452,France,7.0
2020-12-14,Hauts-de-Seine,437.0,9.0,0.5090131159284522,0.0101383795878043,France,18.0
2020-12-15,Hauts-de-Seine,335.0,8.0,0.4301262439475585,0.0143478020401179,France,17.0
2020-12-16,Hauts-de-Seine,282.0,4.0,0.4628054396083376,0.0104122975062573,France,17.0
2020-12-17,Hauts-de-Seine,290.0,5.0,0.4370712245153894,0.0095244466438458,France,18.0
2020-12-18,Hauts-de-Seine,372.0,2.0,0.4580617853718288,0.0149791159284859,France,18.0
2020-12-19,Hauts-de-Seine,209.0,5.0,0.5402996032889061,0.0199171298979355,France,7.0
2020-12-20,Hauts-de-Seine,59.0,0.0,0.4554732531393153,0.0108033163299883,France,3.0
2020-12-21,Hauts-de-Seine,435.0,0.0,0.4785753101407445,0.0026480050556168,France,20.0
2020-12-22,Hauts-de-Seine,369.0,2.0,0.5031332684398535,0.0033344277761073,France,18.0
2020-12-23,Hauts-de-Seine,362.0,5.0,0.4575565667831701,0.0024668415015266,France,16.0
2020-12-24,Hauts-de-Seine,304.0,7.0,0.1051293831770495,0.0036013925643056,France,16.0
2020-12-25,Hauts-de-Seine,42.0,2.0,0.5368390898354601,0.0049330029077939,France,27.0
2020-12-26,Hauts-de-Seine,237.0,3.0,0.1525596736929133,0.0015384730877724,France,6.0
2020-12-27,Hauts-de-Seine,45.0,4.0,0.053740209439149006,0.002128394218795,France,3.0
2020-12-28,Hauts-de-Seine,498.0,11.0,0.0393628267849704,0.0009975863557342,France,21.0
2020-12-29,Hauts-de-Seine,355.0,9.0,0.461371785355649,0.0003708776409611,France,21.0
2020-12-30,Hauts-de-Seine,358.0,6.0,0.2971166447633875,0.0003016760671417,France,18.0
2020-12-31,Hauts-de-Seine,329.0,4.0,0.1204304472306651,0.0005907843716868001,France,20.0
2021-01-01,Hauts-de-Seine,66.0,1.0,0.5332646576528377,0.0008798926762319001,France,27.0
2021-01-02,Hauts-de-Seine,314.0,3.0,0.5021313487430071,0.001169000980777,France,7.0
2021-01-03,Hauts-de-Seine,82.0,1.0,0.5463743337589779,0.0046725673738957,France,5.0
2021-01-04,Hauts-de-Seine,622.0,4.0,0.4988183479201953,0.0078471652301516,France,18.0
2021-01-05,Hauts-de-Seine,489.0,15.0,0.5188112057061324,0.016308688086393998,France,19.0
2021-01-06,Hauts-de-Seine,417.0,6.0,0.43489001832840296,0.0122611562019777,France,19.0
2021-01-07,Hauts-de-Seine,443.0,2.0,0.4278547460520582,0.0096132143007593,France,20.0
2021-01-08,Hauts-de-Seine,439.0,4.0,0.4448643153123892,0.0140240420719974,France,20.0
2021-01-09,Hauts-de-Seine,273.0,5.0,0.4712656367659684,0.0169378809375208,France,9.0
2021-01-10,Hauts-de-Seine,66.0,7.0,0.5192446579928395,0.0066888106640837,France,6.0
2021-01-11,Hauts-de-Seine,645.0,9.0,0.4292995157421351,0.0137341005246515,France,18.0
2021-01-12,Hauts-de-Seine,485.0,3.0,0.4550916981665286,0.0155716785914157,France,18.0
2021-01-13,Hauts-de-Seine,514.0,1.0,0.4329416286664974,0.0127372859654361,France,17.0
2021-01-14,Hauts-de-Seine,476.0,6.0,0.4588634201717941,0.0097900331741273,France,18.0
2021-01-15,Hauts-de-Seine,528.0,9.0,0.5358853370373222,0.0163880478101229,France,17.0
2021-01-16,Hauts-de-Seine,277.0,2.0,0.46339731159755,0.0123339417740775,France,11.0
2021-01-17,Hauts-de-Seine,73.0,3.0,0.4758312188141838,0.0090016976938304,France,6.0
2021-01-18,Hauts-de-Seine,694.0,6.0,0.4724041074094639,0.0157812332399169,France,18.0
2021-01-19,Hauts-de-Seine,480.0,8.0,0.4966334311626678,0.0163001238984684,France,19.0
2021-01-20,Hauts-de-Seine,488.0,13.0,0.5232883182003805,0.0197150813560071,France,18.0
2021-01-21,Hauts-de-Seine,496.0,8.0,0.5662744282940942,0.0149651763831598,France,19.0
2021-01-22,Hauts-de-Seine,531.0,7.0,0.5949383556125443,0.018569371576899,France,19.0
2021-01-23,Hauts-de-Seine,308.0,6.0,0.4678950400178473,0.0176137519833756,France,9.0
2021-01-24,Hauts-de-Seine,79.0,2.0,0.4678666740683132,0.0080932686494708,France,6.0
2021-01-25,Hauts-de-Seine,707.0,11.0,0.4723053442715704,0.0111192542650232,France,18.0
2021-01-26,Hauts-de-Seine,575.0,3.0,0.5008085104736991,0.0165785317840355,France,18.0
2021-01-27,Hauts-de-Seine,533.0,8.0,0.4297638444169367,0.0157528352512941,France,18.0
2021-01-28,Hauts-de-Seine,605.0,10.0,0.4548606368172881,0.0110708467444573,France,18.0
2021-01-29,Hauts-de-Seine,627.0,14.0,0.4326138427513793,0.011955313541667,France,18.0
2021-01-30,Hauts-de-Seine,329.0,5.0,0.4280213408515645,0.0178726296886699,France,7.0
2021-01-31,Hauts-de-Seine,81.0,4.0,0.4827301672666941,0.0086112608673083,France,5.0
2021-02-01,Hauts-de-Seine,787.0,12.0,0.4785407688133892,0.010357914204476,France,18.0
2021-02-02,Hauts-de-Seine,567.0,8.0,0.501866548267102,0.0122816794288519,France,18.0
2021-02-03,Hauts-de-Seine,517.0,6.0,0.5280258250127914,0.0136952822519344,France,18.0
2021-02-04,Hauts-de-Seine,548.0,11.0,0.5514425996854534,0.0140179147718061,France,19.0
2021-02-05,Hauts-de-Seine,594.0,9.0,0.5799917693032047,0.0188552498954549,France,19.0
2021-02-06,Hauts-de-Seine,358.0,5.0,0.4647116904206761,0.0151690249123044,France,10.0
2021-02-07,Hauts-de-Seine,92.0,3.0,0.4791835626780094,0.008964461785703001,France,6.0
2021-02-08,Hauts-de-Seine,707.0,13.0,0.4706424696006781,0.0108942907713919,France,19.0
2021-02-09,Hauts-de-Seine,559.0,6.0,0.5060364129655022,0.0122072764507179,France,19.0
2021-02-10,Hauts-de-Seine,486.0,10.0,0.450997622598448,0.0018448151648055,France,21.0
2021-02-11,Hauts-de-Seine,503.0,11.0,0.4209165602638044,0.0061756367986804,France,20.0
2021-02-12,Hauts-de-Seine,560.0,12.0,0.4320990954549956,0.0107436151221674,France,20.0
2021-02-13,Hauts-de-Seine,318.0,1.0,0.4459257370296952,0.0162451490711551,France,7.0
2021-02-14,Hauts-de-Seine,58.0,2.0,0.4938508005425842,0.0098527357013645,France,5.0
2021-02-15,Hauts-de-Seine,625.0,8.0,0.4969904400877726,0.0041443830612675,France,20.0
2021-02-16,Hauts-de-Seine,503.0,12.0,0.49587328389556,0.0057303054435016,France,20.0
2021-02-17,Hauts-de-Seine,601.0,7.0,0.5288846555707213,0.0049248202582824,France,18.0
2021-02-18,Hauts-de-Seine,588.0,8.0,0.5432973606424171,0.0045092098628049,France,21.0
2021-02-19,Hauts-de-Seine,665.0,16.0,0.5683459337203595,0.0068109110855096,France,20.0
2021-02-20,Hauts-de-Seine,360.0,4.0,0.6129452585512903,0.0230326932292831,France,4.0
2021-02-21,Hauts-de-Seine,90.0,3.0,0.4452219143644194,0.0090875432922978,France,0.0
2021-02-22,Hauts-de-Seine,885.0,8.0,0.4463108137237817,0.0039567549602163,France,19.0
2021-02-23,Hauts-de-Seine,627.0,18.0,0.4309446409848054,0.0051188463064870005,France,19.0
2021-02-24,Hauts-de-Seine,583.0,8.0,0.4348914685833678,0.0053974805533285,France,17.0
2021-02-25,Hauts-de-Seine,605.0,6.0,0.4409636407827453,0.0050491797400253,France,19.0
2021-02-26,Hauts-de-Seine,676.0,7.0,0.4390874584988221,0.0049682986645876,France,20.0
2021-02-27,Hauts-de-Seine,445.0,4.0,0.4655823973995835,0.017512053529778998,France,5.0
2021-02-28,Hauts-de-Seine,95.0,2.0,0.4743619880794028,0.0056056127407416,France,1.0
2021-03-01,Hauts-de-Seine,861.0,7.0,0.4959891153969377,0.0157135674464841,France,17.0
2021-03-02,Hauts-de-Seine,659.0,7.0,0.5055272254138602,0.0122172009890627,France,17.0
2021-03-03,Hauts-de-Seine,661.0,12.0,0.4314615515745362,0.0147424503815598,France,17.0
2021-03-04,Hauts-de-Seine,633.0,7.0,0.4412185014233566,0.0105402512493803,France,18.0
2021-03-05,Hauts-de-Seine,728.0,3.0,0.4925113695086767,0.0157870788286609,France,19.0
2021-03-06,Hauts-de-Seine,448.0,7.0,0.5544556898119218,0.0229001275304579,France,7.0
2021-03-07,Hauts-de-Seine,102.0,2.0,0.5020163139627407,0.0119334821381321,France,3.0
2021-03-08,Hauts-de-Seine,998.0,22.0,0.4297297184761471,0.0126154424817093,France,17.0
2021-03-09,Hauts-de-Seine,781.0,12.0,0.4431932801900663,0.0121190656233415,France,17.0
2021-03-10,Hauts-de-Seine,832.0,17.0,0.4536756925901627,0.0131855593450183,France,17.0
2021-03-11,Hauts-de-Seine,895.0,12.0,0.4738135426808879,0.0093753767067672,France,19.0
2021-03-12,Hauts-de-Seine,913.0,7.0,0.4772077823778512,0.0154990561797934,France,19.0
2021-03-13,Hauts-de-Seine,591.0,4.0,0.4838850032202667,0.0186361282941519,France,9.0
2021-03-14,Hauts-de-Seine,175.0,5.0,0.5300345354766887,0.0094433113327362,France,5.0
2021-03-15,Hauts-de-Seine,1485.0,11.0,0.432751629210903,0.0091847758771438,France,18.0
2021-03-16,Hauts-de-Seine,1159.0,2.0,0.4170496378020932,0.0138943442043321,France,18.0
2021-03-17,Hauts-de-Seine,1118.0,9.0,0.4277351489794834,0.0092390411188182,France,18.0
2021-03-18,Hauts-de-Seine,1123.0,6.0,0.4350185286982579,0.0105840064989814,France,18.0
2021-03-19,Hauts-de-Seine,1164.0,10.0,0.4404312568015032,0.0143423993493223,France,17.0
2021-03-20,Hauts-de-Seine,725.0,10.0,0.4520878315734228,0.0121693262590238,France,12.0
2021-03-21,Hauts-de-Seine,178.0,6.0,0.4765886332473886,0.0042672092966736,France,8.0
2021-03-22,Hauts-de-Seine,1698.0,13.0,0.4790954482961818,0.0135472291673478,France,20.0
2021-03-23,Hauts-de-Seine,1370.0,9.0,0.4952413326952736,0.0107531803271459,France,19.0
2021-03-24,Hauts-de-Seine,1275.0,4.0,0.5006787190354293,0.0099098693409968,France,18.0
2021-03-25,Hauts-de-Seine,1290.0,11.0,0.514760289298739,0.0072647750217156,France,21.0
2021-03-26,Hauts-de-Seine,1396.0,12.0,0.4463692968341178,0.0064858053438905,France,21.0
2021-03-27,Hauts-de-Seine,914.0,5.0,0.4793082442887733,0.015226697995994,France,11.0
2021-03-28,Hauts-de-Seine,148.0,8.0,0.4975679419874592,0.0125150533912721,France,6.0
2021-03-29,Hauts-de-Seine,1842.0,7.0,0.4749226906643766,0.0160649424889448,France,19.0
2021-03-30,Hauts-de-Seine,1360.0,5.0,0.5124666064722313,0.0172315991802124,France,18.0
2021-03-31,Hauts-de-Seine,1202.0,13.0,0.4564650501025821,0.0136042430103138,France,17.0
2021-04-01,Hauts-de-Seine,1281.0,13.0,0.4536667669576701,0.0085387072752694,France,19.0
2021-04-02,Hauts-de-Seine,1213.0,7.0,0.4470315488715189,0.0098956172190964,France,19.0
2021-04-03,Hauts-de-Seine,774.0,8.0,0.4315982540387267,0.0119771118028777,France,8.0
2021-04-04,Hauts-de-Seine,175.0,7.0,0.420286922381111,0.0129833475769519,France,4.0
2021-04-05,Hauts-de-Seine,309.0,6.0,0.4419820560130094,0.0004388985126166,France,30.0
2021-04-06,Hauts-de-Seine,1738.0,13.0,0.4713798765100722,0.0056400327079977,France,23.0
2021-04-07,Hauts-de-Seine,1291.0,11.0,0.4809525145819974,0.0047654883955629,France,21.0
2021-04-08,Hauts-de-Seine,1249.0,8.0,0.4861238979561524,0.0073365619577989,France,24.0
2021-04-09,Hauts-de-Seine,1246.0,12.0,0.4913279561133765,0.0079156217454221,France,24.0
2021-04-10,Hauts-de-Seine,799.0,12.0,0.4940925799999789,0.0129718647327743,France,12.0
2021-04-11,Hauts-de-Seine,166.0,16.0,0.5107581831527968,0.0088100923075952,France,9.0
2021-04-12,Hauts-de-Seine,1553.0,7.0,0.458321679653449,0.0057892915572478,France,22.0
2021-04-13,Hauts-de-Seine,1116.0,4.0,0.4668087911429341,0.0071800552133653,France,22.0
2021-04-14,Hauts-de-Seine,1003.0,11.0,0.4953002103955858,0.0067963707143635,France,21.0
2021-04-15,Hauts-de-Seine,930.0,6.0,0.5230780067215661,0.0065413385104103,France,23.0
2021-04-16,Hauts-de-Seine,987.0,6.0,0.5552275823120006,0.0093732831257924,France,24.0
2021-04-17,Hauts-de-Seine,672.0,5.0,0.4818536117748816,0.0141853302029087,France,9.0
2021-04-18,Hauts-de-Seine,115.0,6.0,0.4584826454644533,0.0104104039116663,France,6.0
2021-04-19,Hauts-de-Seine,1293.0,7.0,0.4583115659043338,0.0043251341292182,France,22.0
2021-04-20,Hauts-de-Seine,910.0,22.0,0.4520266826188717,0.005814535104348001,France,22.0
2021-04-21,Hauts-de-Seine,841.0,15.0,0.4561334980045011,0.0052498199513468,France,20.0
2021-04-22,Hauts-de-Seine,864.0,7.0,0.4562663311845686,0.0043650307040616,France,22.0
2021-04-23,Hauts-de-Seine,891.0,6.0,0.4580344124507042,0.0074469067708222,France,22.0
2021-04-24,Hauts-de-Seine,564.0,8.0,0.4750948508525626,0.0157498948520499,France,8.0
2021-04-25,Hauts-de-Seine,123.0,9.0,0.4535927614010461,0.013597167509501998,France,4.0
