,prov,N_pop,N_coloc,cases,deaths,contact_rate,short_range_movement,mid_range_movement,Country
2021-07-13,Yvelines,66734.64593964338,5067.0,764.0,2.0,42.461560198241,0.4837056569146648,0.0618437807467623,France
2021-07-20,Yvelines,62525.10498030583,4314.0,1668.0,2.0,41.30858114482519,0.2724633831444338,0.053417289162032,France
2020-09-01,A Coruña,39266.281796357216,6723.0,944.0,5.0,74.73785120995912,0.7996592037204278,0.06603906665769,Spain
2020-09-08,A Coruña,38804.32377843131,6499.0,767.0,7.0,83.91209138859263,0.8074316894151019,0.0711453614032282,Spain
2020-09-15,A Coruña,38537.60771369604,5172.0,700.0,5.0,106.62972181338408,0.8114198143900632,0.0743139730914471,Spain
2020-09-22,A Coruña,38646.236260096855,6253.0,678.0,5.0,94.08879322217692,0.8281897991594809,0.0720187099970795,Spain
2020-09-29,A Coruña,38264.81992546648,6778.0,513.0,8.0,84.83703740240725,0.8298842167767826,0.0737795326917458,Spain
2020-10-06,A Coruña,38574.29858928027,6979.0,481.0,10.0,83.01719736769779,0.8227562960743767,0.0743992332161644,Spain
2020-10-13,A Coruña,37798.41793498894,6572.0,727.0,8.0,76.42615082428827,0.8332631478963424,0.0720659132319108,Spain
2020-10-20,A Coruña,38219.57427858299,6921.0,1034.0,10.0,81.79704674298166,0.8329772278852751,0.0735120034709174,Spain
2020-10-27,A Coruña,37952.40778372512,7296.0,1791.0,13.0,81.7781473184732,0.8420395485369532,0.0746215352747299,Spain
2020-11-03,A Coruña,37818.761159024856,7352.0,1929.0,25.0,84.67984264106703,0.8460147645596229,0.0737387799904824,Spain
2020-11-10,A Coruña,37627.46073171166,7135.0,1577.0,28.0,81.99677537765623,0.8498898396121345,0.0687233266388115,Spain
2020-11-17,A Coruña,37305.86208200337,7008.0,1411.0,24.0,82.77734588838709,0.8457907131099914,0.0687810936635615,Spain
2020-11-24,A Coruña,37008.35956220163,6883.0,1274.0,29.0,81.00075136964726,0.8492352077299523,0.0651919587722514,Spain
2020-12-01,A Coruña,36919.531797848365,6775.0,1047.0,21.0,81.49686239868697,0.8585893774616357,0.0718395420291645,Spain
2020-12-08,A Coruña,36736.32471864745,6228.0,953.0,15.0,81.25807784853666,0.9002442659782318,0.0557831543945979,Spain
2020-12-15,A Coruña,36835.34488370031,6156.0,1049.0,14.0,82.96007476018555,0.8585300727807782,0.0700952735735494,Spain
2020-12-22,A Coruña,37057.33413187306,6382.0,1044.0,6.0,82.72397941771419,0.8523069460892646,0.0713921927191669,Spain
2020-12-29,A Coruña,37116.89657300989,5359.0,1201.0,20.0,80.03534763267211,0.8962236403245609,0.0612186340506271,Spain
2021-01-05,A Coruña,37057.80803109153,4934.0,1658.0,26.0,79.56857458394184,0.8930789841479869,0.0593882901066633,Spain
2021-01-12,A Coruña,36590.268690190256,5339.0,2777.0,23.0,81.89225322736696,0.8875890218791713,0.0617082701210706,Spain
2021-01-19,A Coruña,35598.33803881753,5640.0,4340.0,42.0,79.78883232350897,0.9137068631732272,0.0724097558220362,Spain
2021-01-26,A Coruña,35557.98375049496,5730.0,5580.0,67.0,79.84654044536177,0.927045278795025,0.0657315843229327,Spain
2021-02-02,A Coruña,35556.31098101068,5738.0,4271.0,102.0,82.06565840154363,0.9102975621787988,0.0621416955888287,Spain
2021-02-09,A Coruña,35688.799786243086,5815.0,2833.0,90.0,83.936405983855,0.9234394382972716,0.0638584160434281,Spain
2021-02-16,A Coruña,35572.96755190907,5586.0,1653.0,58.0,79.83736979057846,0.922356929039304,0.0483616919535608,Spain
2021-02-23,A Coruña,35634.82876079254,5437.0,1010.0,32.0,83.08354236884168,0.9276509718961216,0.0646016465419733,Spain
2021-03-02,A Coruña,35503.78521565228,5503.0,645.0,30.0,79.72941850378439,0.8851270295574238,0.0769238888918905,Spain
2021-03-09,A Coruña,35503.626215792414,5447.0,622.0,14.0,80.79897912988929,0.6161723875268189,0.0723137449873505,Spain
2021-03-16,A Coruña,35457.9975756543,5503.0,541.0,16.0,76.73057482944064,0.6160220692455306,0.075705494553894,Spain
2021-03-23,A Coruña,35435.46290490992,5136.0,484.0,9.0,74.43055528915835,0.628586478701088,0.0670392626139687,Spain
2021-03-30,A Coruña,35436.69013560695,4778.0,392.0,5.0,75.65557736815852,0.4830893294939009,0.0709307308776875,Spain
2021-04-06,A Coruña,35796.59655440131,4609.0,401.0,9.0,71.66302057984959,0.5255907779969906,0.065263653604704,Spain
2021-04-13,A Coruña,35941.47883849032,5308.0,497.0,7.0,78.93268620349215,0.6063475911171919,0.0748370736672058,Spain
2021-04-20,A Coruña,35815.914472861536,5177.0,476.0,3.0,76.29302613002251,0.5107608799040038,0.0737604424596797,Spain
2021-04-27,A Coruña,35957.3680572579,5189.0,503.0,3.0,75.4876871821766,0.8432333882263486,0.0720737134823433,Spain
2021-05-04,A Coruña,35542.922457347195,5133.0,432.0,2.0,71.32261417297052,0.5087684472777853,0.074717164376794,Spain
2021-05-11,A Coruña,35636.18136743106,5165.0,508.0,1.0,73.88821934988788,0.8524459517164927,0.0724552625698294,Spain
2021-05-18,A Coruña,35179.66146843358,4622.0,397.0,4.0,72.89498296938484,0.6210593494474035,0.0676966796289246,Spain
2021-05-25,A Coruña,35546.76774190321,4904.0,407.0,1.0,75.15032018988325,0.5131331567285604,0.07408849993089,Spain
2021-06-01,A Coruña,35131.01032751348,4756.0,279.0,1.0,71.71789597756373,0.5088969911466913,0.0747733521011176,Spain
2021-06-08,A Coruña,35531.25722421506,4566.0,236.0,3.0,70.8416257712037,0.4993407367864517,0.0749429195485038,Spain
2021-06-15,A Coruña,35209.40812516163,4060.0,288.0,1.0,67.99231117319002,0.4794812829413953,0.0774381422094734,Spain
2021-06-22,A Coruña,34672.72864095461,3951.0,321.0,4.0,69.80863944176627,0.5070919609318919,0.0720901677742044,Spain
2021-06-29,A Coruña,34378.882043372454,3745.0,374.0,2.0,68.60267736845482,0.4378671924548883,0.0735451888425516,Spain
2021-07-06,A Coruña,35072.10666499487,3883.0,636.0,2.0,68.36431616104954,0.4600719342263343,0.0704145239127994,Spain
2021-07-13,A Coruña,35406.179449377625,3732.0,1421.0,2.0,64.55455661165307,0.4010024734858163,0.0720159832297995,Spain
2021-07-20,A Coruña,35877.05059778682,3379.0,3229.0,1.0,62.45490800870452,0.3912783788585469,0.0717359824289821,Spain
2020-09-01,Albacete,16475.582693210625,2791.0,529.0,4.0,97.46319623143076,0.5671035948110702,0.024437870284409,Spain
2020-09-08,Albacete,16419.292026058974,2785.0,452.0,7.0,105.32559385762856,0.5555365050687592,0.0240109869242023,Spain
2020-09-15,Albacete,16744.267276726525,2401.0,488.0,3.0,138.1918733431418,0.8717523408836435,0.0267986341600708,Spain
2020-09-22,Albacete,16830.679783596242,2667.0,494.0,4.0,127.3695527111429,0.869077732779647,0.0255641877525228,Spain
2020-09-29,Albacete,16717.56105388607,2899.0,432.0,4.0,119.58842094936496,0.8714142064774126,0.0287741695227219,Spain
2020-10-06,Albacete,16860.96643620811,3005.0,399.0,2.0,117.0777598968334,0.865328411920976,0.0267513560058272,Spain
2020-10-13,Albacete,16664.41502555833,2830.0,482.0,4.0,110.01254680149364,0.8815392442945387,0.0263702918007831,Spain
2020-10-20,Albacete,16549.43962524069,3040.0,754.0,3.0,117.2603795298547,0.8721463576714931,0.0279653201357614,Spain
2020-10-27,Albacete,16471.179543657465,3095.0,1099.0,5.0,118.04042916846166,0.8867464397355143,0.0297352173988487,Spain
2020-11-03,Albacete,16290.504033356823,3120.0,1041.0,11.0,115.4390639203071,0.8961508862826498,0.0287577583101076,Spain
2020-11-10,Albacete,16371.332664098718,3022.0,1096.0,8.0,117.1333803567248,0.8945234177771167,0.0284795139771522,Spain
2020-11-17,Albacete,16136.032578681928,2784.0,921.0,14.0,115.3922351212494,0.8963995707905382,0.0291057749377985,Spain
2020-11-24,Albacete,15978.264772766051,2832.0,601.0,18.0,118.38648923710343,0.9020859278489765,0.0295493917899596,Spain
2020-12-01,Albacete,15946.514768034533,2825.0,456.0,10.0,117.91855916744602,0.9114319249733546,0.0303436394861153,Spain
2020-12-08,Albacete,15958.594933873175,2619.0,457.0,10.0,111.4307351346538,0.9336373352364032,0.025391633945582,Spain
2020-12-15,Albacete,15945.257027598018,2644.0,710.0,12.0,116.02824759140309,0.9102021366441556,0.0301030454802098,Spain
2020-12-22,Albacete,15888.742334904917,2694.0,801.0,8.0,117.86005629778953,0.908834086572858,0.0291027181664161,Spain
2020-12-29,Albacete,16188.0447641652,2348.0,880.0,14.0,116.24170574019108,0.9395715444231676,0.0217938950808394,Spain
2021-01-05,Albacete,16209.92155212862,2355.0,1261.0,10.0,107.18667757338564,0.9360765999579316,0.0223097629882635,Spain
2021-01-12,Albacete,16332.545042963277,2596.0,1779.0,15.0,111.71882167141064,0.8966519860202733,0.0130781971960017,Spain
2021-01-19,Albacete,15442.360664739614,2594.0,2491.0,14.0,110.8543498381355,0.96379161131822,0.0266290497348854,Spain
2021-01-26,Albacete,15405.210539949128,2622.0,2202.0,38.0,115.79682540314592,0.9535499976531636,0.0230625479573666,Spain
2021-02-02,Albacete,15289.774193746784,2524.0,1308.0,29.0,117.38294401301292,0.950824876327816,0.0229370523966457,Spain
2021-02-09,Albacete,15431.401243956176,2604.0,635.0,20.0,122.75414233337096,0.9391947704531444,0.0248055973300117,Spain
2021-02-16,Albacete,15332.118122294374,2456.0,302.0,16.0,112.178291933045,0.9376309168521662,0.0277987288067115,Spain
2021-02-23,Albacete,15298.843247776416,2415.0,187.0,7.0,109.98468802812673,0.9335137327421864,0.0307181927175193,Spain
2021-03-02,Albacete,15303.994280851262,2368.0,98.0,4.0,109.1611585009346,0.9250454106607032,0.0320410109752519,Spain
2021-03-09,Albacete,15416.42546422253,2432.0,91.0,5.0,117.4418364932286,0.9301519458567868,0.0271776698095683,Spain
2021-03-16,Albacete,15246.17250301568,2344.0,60.0,1.0,112.2547084643495,0.8554444588093819,0.0309550604560058,Spain
2021-03-23,Albacete,15458.096514495295,2348.0,46.0,2.0,115.44971354338831,0.9405893618386012,0.0273050552707692,Spain
2021-03-30,Albacete,15225.558716400988,2040.0,38.0,1.0,104.12796064047838,0.909659110267382,0.0287472095618957,Spain
2021-04-06,Albacete,15301.892175025629,1972.0,118.0,3.0,99.175497136362,0.9304185383689556,0.026316934461589,Spain
2021-04-13,Albacete,15445.905564708602,2276.0,147.0,1.0,117.15965383952756,0.9263109345312548,0.0291681656686081,Spain
2021-04-20,Albacete,15333.544074215872,2190.0,82.0,0.0,108.30124389932406,0.8438915524817822,0.0297599176278283,Spain
2021-04-27,Albacete,15431.03989443929,2292.0,133.0,0.0,115.24971956770388,0.9242322520760334,0.0282202997186222,Spain
2021-05-04,Albacete,15185.220608345377,2126.0,148.0,1.0,112.46856501669568,0.8261504643224328,0.0307322142826973,Spain
2021-05-11,Albacete,15081.216935408836,2173.0,150.0,0.0,109.82517800979883,0.8568248044076222,0.030943410315891,Spain
2021-05-18,Albacete,15108.792351229404,2046.0,185.0,0.0,106.84671554796522,0.4002929683814331,0.0304532738845334,Spain
2021-05-25,Albacete,15110.233288253536,2064.0,173.0,0.0,106.02580244355016,0.8585839985229365,0.0294510750966381,Spain
2021-06-01,Albacete,14373.71228355463,1832.0,110.0,0.0,90.60320198400385,0.3453444286427645,0.0271065399022284,Spain
2021-06-08,Albacete,14850.40807555363,1856.0,77.0,0.0,92.82716290693176,0.4150779183574901,0.028629506996519,Spain
2021-06-15,Albacete,14978.883442175664,1838.0,78.0,0.0,100.93898522761464,0.3349473105979893,0.0295343793410021,Spain
2021-06-22,Albacete,14572.572514963676,1699.0,90.0,0.0,89.7642220768101,0.3353647828231769,0.02943034166678,Spain
2021-06-29,Albacete,14085.797941660556,1637.0,128.0,0.0,79.10073824388724,0.3534778578931461,0.0280497617706044,Spain
2021-07-06,Albacete,14222.496065019508,1617.0,202.0,0.0,82.62696472137876,0.3515965381373739,0.0289595433448146,Spain
2021-07-13,Albacete,14192.833493416549,1607.0,452.0,0.0,78.28095302990353,0.3579564806394459,0.0294007773952229,Spain
2021-07-20,Albacete,14160.54155958897,1470.0,1083.0,1.0,77.99280507112408,0.365316460086435,0.0271721892821495,Spain
2020-09-01,Alicante,102287.16894478476,20440.0,1193.0,10.0,123.318512013844,0.4835754922644674,0.0540268898074792,Spain
2020-09-08,Alicante,100552.34174801664,20679.0,1563.0,11.0,130.4709857677065,0.6324421173953069,0.0588790862819816,Spain
2020-09-15,Alicante,99599.90781647152,17926.0,1635.0,10.0,149.8376988365687,0.6859994072455108,0.0629715826342534,Spain
2020-09-22,Alicante,98950.71621218097,18985.0,1334.0,15.0,144.04963975154124,0.7002979217895856,0.0627611356257834,Spain
2020-09-29,Alicante,98183.19495987002,20189.0,1076.0,13.0,134.23579389394573,0.699274960288489,0.061827431990062,Spain
2020-10-06,Alicante,98660.91700956124,20811.0,1189.0,11.0,130.85353868015332,0.6899687222603271,0.062870917284831,Spain
2020-10-13,Alicante,96882.35800217066,18891.0,1283.0,9.0,127.09310019936656,0.5759375729408746,0.0593865998981018,Spain
2020-10-20,Alicante,98319.99800512118,20156.0,2267.0,17.0,134.4827735552345,0.6888565097491409,0.0628728103402956,Spain
2020-10-27,Alicante,98053.89803715402,20861.0,3541.0,20.0,134.5814089717593,0.6991260050204423,0.0640950064331914,Spain
2020-11-03,Alicante,97276.07808911684,20843.0,3834.0,32.0,135.33761152677016,0.5731296358458772,0.0615118844235753,Spain
2020-11-10,Alicante,97433.18501892508,20460.0,4319.0,54.0,136.26821404607583,0.7241117160442727,0.0607721703141864,Spain
2020-11-17,Alicante,96038.31421834076,19937.0,3583.0,71.0,135.9478066207295,0.5436587023298418,0.061648063874411,Spain
2020-11-24,Alicante,94769.90853833038,19443.0,2898.0,63.0,133.08789294865286,0.5279937212931086,0.0595589769192175,Spain
2020-12-01,Alicante,94047.2234812099,19084.0,2049.0,55.0,132.50837065181702,0.5305365763296436,0.0617742910905262,Spain
2020-12-08,Alicante,92987.86207814763,17862.0,1678.0,43.0,130.9807236892675,0.6970921774251122,0.0576501507590297,Spain
2020-12-15,Alicante,92834.70058596636,18060.0,3045.0,47.0,131.77751927459812,0.5172320909282431,0.0645961624345615,Spain
2020-12-22,Alicante,93032.024056063,18263.0,4742.0,35.0,135.08628555131946,0.4908988734352664,0.0657058919090116,Spain
2020-12-29,Alicante,93593.02286430348,16435.0,5567.0,68.0,132.38521478849069,0.7118457594299079,0.0526903349543588,Spain
2021-01-05,Alicante,93546.8541667659,15544.0,9382.0,92.0,130.73441796947117,0.7530742170538717,0.0482409501301202,Spain
2021-01-12,Alicante,93303.06747038722,15978.0,16175.0,121.0,131.583953364859,0.6789310756119118,0.0448963210183576,Spain
2021-01-19,Alicante,90081.53242987183,16224.0,21820.0,259.0,126.9732708168406,0.5302478438989111,0.0576930463977628,Spain
2021-01-26,Alicante,90215.0010586945,16433.0,19481.0,347.0,126.17567951363544,0.7214620729564892,0.0458602633034066,Spain
2021-02-02,Alicante,90552.62069963502,16848.0,13333.0,320.0,129.74186795853475,0.7218688277507811,0.0453458304774192,Spain
2021-02-09,Alicante,90979.76210986017,16858.0,6337.0,207.0,129.00134754274066,0.7164365079105265,0.049039222338943,Spain
2021-02-16,Alicante,90765.8177123148,16672.0,2337.0,145.0,129.12647643591865,0.7204275365839438,0.049730182312931,Spain
2021-02-23,Alicante,90399.01093182217,15950.0,1155.0,90.0,128.29577825706087,0.7258908604975882,0.050779371618258,Spain
2021-03-02,Alicante,90466.47851747324,16175.0,697.0,41.0,128.80201810528322,0.7192796681049937,0.0572505857917716,Spain
2021-03-09,Alicante,90678.7710507873,15828.0,440.0,33.0,129.91339471013026,0.5261231536428242,0.0595892358943584,Spain
2021-03-16,Alicante,90344.61575917627,15753.0,262.0,19.0,129.3950130668035,0.4892906014893349,0.0621928451746126,Spain
2021-03-23,Alicante,90560.60722444503,15130.0,197.0,18.0,130.88917731369546,0.5495854271656526,0.0534209923478089,Spain
2021-03-30,Alicante,90550.13486590938,14813.0,250.0,6.0,126.86149921674304,0.4997978564847046,0.0651600397099427,Spain
2021-04-06,Alicante,91630.66562718214,13664.0,250.0,4.0,126.15837681899256,0.5154088356386762,0.0566106071132819,Spain
2021-04-13,Alicante,91634.19687942512,14311.0,296.0,4.0,130.27739968884637,0.5364446711540846,0.0583621458636045,Spain
2021-04-20,Alicante,91461.48190804252,14561.0,291.0,4.0,129.887306074655,0.529457207542501,0.0608056724526822,Spain
2021-04-27,Alicante,91950.39633947807,14857.0,319.0,2.0,129.92638902344385,0.5255722601324263,0.0600576171992958,Spain
2021-05-04,Alicante,91093.88496335912,14505.0,318.0,3.0,128.30023499119775,0.4439951412450046,0.0627223181583156,Spain
2021-05-11,Alicante,90808.55430307082,14406.0,240.0,2.0,126.26324784870032,0.3836891523974945,0.0632365071712547,Spain
2021-05-18,Alicante,91172.48741770556,14155.0,262.0,3.0,124.1378151343824,0.3753919627586446,0.0643717636692918,Spain
2021-05-25,Alicante,91616.3684146215,14178.0,268.0,0.0,126.94822558421316,0.508140129797375,0.0626801610372345,Spain
2021-06-01,Alicante,90789.13255677764,13699.0,340.0,1.0,125.02726603919852,0.3868567558877134,0.0628457201478462,Spain
2021-06-08,Alicante,91494.62013817651,13457.0,352.0,1.0,125.3155642465354,0.3784768713491026,0.0634427751272386,Spain
2021-06-15,Alicante,90647.37510723664,12668.0,319.0,0.0,117.86674330953312,0.3328861967187809,0.0644653490965261,Spain
2021-06-22,Alicante,89793.00673167002,12014.0,416.0,1.0,115.02330369000008,0.3028201865497367,0.0625261179213402,Spain
2021-06-29,Alicante,90282.11702996604,11584.0,664.0,2.0,112.74380598372916,0.3192912658983088,0.0598438561633884,Spain
2021-07-06,Alicante,92818.0917047154,11706.0,1394.0,0.0,113.94649364050936,0.3584668416299639,0.0615838282023432,Spain
2021-07-13,Alicante,96273.22719348698,11966.0,2850.0,1.0,117.21235671894608,0.2241587078862312,0.0596747898464597,Spain
2021-07-20,Alicante,97940.8985590851,10996.0,4642.0,0.0,118.7625146987422,0.2306712143511119,0.0590248731904992,Spain
2020-09-01,Almería,41904.71151150296,7048.0,1009.0,12.0,101.40571260078012,0.6597910036827265,0.0572815168313045,Spain
2020-09-08,Almería,41376.67769050148,7027.0,921.0,11.0,107.83524872418528,0.6920204679645183,0.062841243762557,Spain
2020-09-15,Almería,41041.37481507638,5880.0,708.0,9.0,127.2213471405206,0.7184211416179114,0.0639334131778735,Spain
2020-09-22,Almería,40993.95068926324,6351.0,631.0,10.0,120.90746945285832,0.7208518777460975,0.0686843950713337,Spain
2020-09-29,Almería,40599.08924004998,6918.0,552.0,3.0,112.03544539215446,0.7193735601470302,0.071376291663999,Spain
2020-10-06,Almería,40649.36665943995,7026.0,533.0,7.0,112.33203465541162,0.7134120200335103,0.0734603384416521,Spain
2020-10-13,Almería,40234.14590021465,6625.0,500.0,5.0,107.30384260794152,0.710875117356867,0.0731054131558353,Spain
2020-10-20,Almería,40315.58565566761,6693.0,835.0,8.0,112.39655581069238,0.7052883618757657,0.0774832930538584,Spain
2020-10-27,Almería,40284.85867570263,6928.0,1326.0,22.0,110.5979302356318,0.7162066189155396,0.0796397482773936,Spain
2020-11-03,Almería,39820.05963267868,6727.0,1442.0,8.0,106.16876429028002,0.7146836329593845,0.0811161028800811,Spain
2020-11-10,Almería,40091.11264460874,6698.0,1845.0,10.0,110.5331328893151,0.7128432187664376,0.0846121213069826,Spain
2020-11-17,Almería,39641.57783479494,6758.0,1693.0,19.0,111.67280929300782,0.7220835663155766,0.0834381334409938,Spain
2020-11-24,Almería,39270.47749865032,6684.0,1317.0,16.0,112.29556134438266,0.720358097222278,0.0813138964037857,Spain
2020-12-01,Almería,39223.12873742988,6587.0,948.0,20.0,113.54932060970653,0.7171617167726536,0.0825660657984605,Spain
2020-12-08,Almería,38860.62800200385,6090.0,611.0,15.0,111.793837461174,0.7286869559790243,0.0793244865756588,Spain
2020-12-15,Almería,38881.21389874241,6089.0,748.0,21.0,108.46069300420456,0.6825431340372472,0.0861895622781911,Spain
2020-12-22,Almería,38446.54276034869,5940.0,771.0,16.0,104.59333108576044,0.6683978581946323,0.0874516896894829,Spain
2020-12-29,Almería,38763.59402214316,5512.0,656.0,9.0,104.84489724258118,0.728527284417776,0.0664446243938946,Spain
2021-01-05,Almería,38757.36255809023,5224.0,1280.0,13.0,104.83088297184216,0.731656264350986,0.0677323306901329,Spain
2021-01-12,Almería,38912.91470105669,5326.0,2874.0,21.0,106.26980306307148,0.7253100647544601,0.0673402832488155,Spain
2021-01-19,Almería,37347.477509773984,5446.0,4559.0,23.0,102.44131469015616,0.7096740543424299,0.0872295534175839,Spain
2021-01-26,Almería,37445.25115198948,5625.0,4946.0,66.0,103.87137119316644,0.7472063005318919,0.0834891871223674,Spain
2021-02-02,Almería,37328.60115881838,5581.0,4230.0,76.0,102.32048347936473,0.7494972448873496,0.0780027206893625,Spain
2021-02-09,Almería,37539.6047647392,5662.0,2704.0,71.0,103.03174207462403,0.7328792129009628,0.0793298553518752,Spain
2021-02-16,Almería,37386.64797831728,5681.0,1498.0,47.0,103.18714926287512,0.7013753828824483,0.0807088791379621,Spain
2021-02-23,Almería,37371.04256670851,5503.0,1132.0,28.0,106.04149975770278,0.6981809847671462,0.0821824966439216,Spain
2021-03-02,Almería,37327.15534011069,5196.0,804.0,33.0,101.6076756516362,0.654324299838422,0.0869207461782008,Spain
2021-03-09,Almería,37727.4662047089,5385.0,908.0,30.0,104.7295888581897,0.6412360980213058,0.0857950757955954,Spain
2021-03-16,Almería,37438.5177805712,5423.0,974.0,15.0,101.57276468750926,0.6853770902785365,0.0854314044800362,Spain
2021-03-23,Almería,37582.28556868748,5499.0,827.0,15.0,102.2206630816426,0.7262939358198107,0.0769748578536789,Spain
2021-03-30,Almería,37350.11403181057,5060.0,935.0,19.0,99.68460506934132,0.6933587882271963,0.0764777371714902,Spain
2021-04-06,Almería,37505.97936942832,4793.0,830.0,13.0,97.2278683038393,0.7491225388193014,0.0604511119810665,Spain
2021-04-13,Almería,37649.31177410142,5196.0,1184.0,8.0,100.15257330214628,0.7185791571265879,0.0727449524823251,Spain
2021-04-20,Almería,37792.38341580768,5134.0,954.0,15.0,106.09090549683177,0.7229121039562764,0.0690096204848799,Spain
2021-04-27,Almería,37847.76757658101,5304.0,868.0,10.0,104.9552818563572,0.7226577392435566,0.068483425528174,Spain
2021-05-04,Almería,37286.88666083444,5069.0,558.0,13.0,102.07434646505034,0.7150823634956841,0.0694066678572127,Spain
2021-05-11,Almería,37067.88877677725,5111.0,460.0,7.0,97.94421976905898,0.675701258653279,0.0718555107334335,Spain
2021-05-18,Almería,36997.31123759735,4905.0,317.0,2.0,96.4393163230446,0.6668428708306059,0.0731685259420786,Spain
2021-05-25,Almería,37051.86183522701,4969.0,302.0,5.0,96.59002158535012,0.640361924262583,0.0706109951946202,Spain
2021-06-01,Almería,36670.85963872755,4841.0,259.0,3.0,96.73714529998792,0.6019859695601065,0.0696943301132141,Spain
2021-06-08,Almería,36953.53811482092,4705.0,255.0,1.0,94.61783491031716,0.6736258498663047,0.0720138761686316,Spain
2021-06-15,Almería,36356.72746800919,4479.0,289.0,2.0,90.65023617588666,0.6339036984855094,0.0695314488114615,Spain
2021-06-22,Almería,35533.394026816044,4232.0,250.0,0.0,87.06889788614059,0.5518599861698669,0.0681520129492378,Spain
2021-06-29,Almería,35353.41907268473,4133.0,337.0,2.0,84.11425736196702,0.3283705481706561,0.0671998837026244,Spain
2021-07-06,Almería,35754.59206917967,4049.0,581.0,2.0,85.52233754921339,0.3144361694242015,0.0646687609581526,Spain
2021-07-13,Almería,36330.465026410166,4136.0,862.0,0.0,82.70608709880882,0.3228343125180468,0.0648430866853308,Spain
2021-07-20,Almería,36384.96986238564,3764.0,1720.0,4.0,83.2118402240824,0.4551546898371766,0.0646109113231369,Spain
2020-09-01,Araba/Álava,13527.440130081954,1895.0,746.0,9.0,123.60722107582346,0.2288978963662367,0.027484370221274,Spain
2020-09-08,Araba/Álava,14129.84046639241,2109.0,602.0,11.0,124.92765257287638,0.2130453363474592,0.029821991593969,Spain
2020-09-15,Araba/Álava,14353.729269602209,1991.0,523.0,6.0,136.29551578866634,0.7597609049236508,0.0295040687173662,Spain
2020-09-22,Araba/Álava,14575.877406504937,2206.0,614.0,10.0,132.38567914389262,0.7350481802438915,0.0283985494193811,Spain
2020-09-29,Araba/Álava,14632.610435048357,2242.0,608.0,14.0,133.1573638176301,0.7676183337785477,0.0286820511269357,Spain
2020-10-06,Araba/Álava,14738.827301476686,2242.0,455.0,12.0,135.10952785536222,0.8042858324626888,0.0292494070923613,Spain
2020-10-13,Araba/Álava,14222.624115791454,2115.0,486.0,8.0,129.7149827178555,0.2150583338344229,0.0279635545790785,Spain
2020-10-20,Araba/Álava,14611.220858979385,2099.0,659.0,5.0,137.38979152529114,0.2087420929472851,0.0288533249741217,Spain
2020-10-27,Araba/Álava,14620.22795272346,2334.0,777.0,5.0,141.04202506759617,0.8333990804268078,0.0313541111901471,Spain
2020-11-03,Araba/Álava,14606.506316088422,2419.0,933.0,11.0,142.49512339686945,0.7929860108391195,0.0296988849135159,Spain
2020-11-10,Araba/Álava,14593.41124371118,2339.0,890.0,9.0,141.25074472871526,0.8033799441680235,0.0297698173420934,Spain
2020-11-17,Araba/Álava,14481.290275653717,2280.0,800.0,13.0,135.23624489819542,0.8603549084828144,0.028361074756151,Spain
2020-11-24,Araba/Álava,14358.52514358618,2227.0,618.0,12.0,134.5641241246784,0.8600413356283928,0.0274195377468409,Spain
2020-12-01,Araba/Álava,14289.016788292023,2194.0,530.0,13.0,139.24215189521593,0.868751730528512,0.0278991585941123,Spain
2020-12-08,Araba/Álava,14108.706417726711,2088.0,526.0,14.0,139.12397284177,0.8882026735992054,0.0271912521973937,Spain
2020-12-15,Araba/Álava,14252.819106376695,2079.0,685.0,10.0,138.17928582219608,0.8511199707143225,0.0303989822052004,Spain
2020-12-22,Araba/Álava,14200.479594432703,2179.0,524.0,15.0,140.2486539319694,0.8595581696927665,0.0292844187135773,Spain
2020-12-29,Araba/Álava,13765.852623441371,1869.0,407.0,14.0,136.209108077723,0.8907265334435441,0.0196707605957751,Spain
2021-01-05,Araba/Álava,13986.387316683604,1718.0,447.0,10.0,145.0951676047337,0.8891442795826614,0.0178944642055896,Spain
2021-01-12,Araba/Álava,14272.332344590275,1888.0,550.0,11.0,142.14707732762477,0.8698692584991392,0.0246612813712549,Spain
2021-01-19,Araba/Álava,13827.123103346144,1911.0,741.0,5.0,142.08121772968946,0.8703328334766287,0.0294109733655531,Spain
2021-01-26,Araba/Álava,13813.129720356565,1903.0,999.0,10.0,138.86866885147387,0.8837521339782293,0.02898278021599,Spain
2021-02-02,Araba/Álava,13813.681641599862,1914.0,954.0,19.0,137.1680898900958,0.8907590799288257,0.0261939624341633,Spain
2021-02-09,Araba/Álava,13905.13159730022,1973.0,745.0,15.0,138.22607484667068,0.8798434125224563,0.028931581522253,Spain
2021-02-16,Araba/Álava,13854.295146942924,1948.0,456.0,18.0,137.89631442486285,0.8787551346783563,0.0276585737286175,Spain
2021-02-23,Araba/Álava,13852.777690661993,1863.0,400.0,10.0,141.22011004322815,0.8641158092526229,0.0272929979298444,Spain
2021-03-02,Araba/Álava,13839.45569326966,1852.0,380.0,9.0,140.96540594128726,0.8701845506349463,0.0307105871349046,Spain
2021-03-09,Araba/Álava,13858.310748749833,1817.0,296.0,8.0,143.8654386147211,0.8472391284626566,0.0293534800328275,Spain
2021-03-16,Araba/Álava,13783.93691047189,1849.0,376.0,5.0,133.288192367327,0.2163880071518033,0.0277549055296652,Spain
